RRKM rate, sf=0.970, S*=11.13, E0=2.27 and Delta=2.27
   En (eV)    k (s-1)
     11.58 4.3905e+09
    11.592 4.4342e+09
    11.605 4.4783e+09
    11.617 4.5226e+09
    11.629 4.5674e+09
    11.642 4.6125e+09
    11.654 4.6579e+09
    11.667 4.7038e+09
    11.679   4.75e+09
    11.691 4.7965e+09
    11.704 4.8434e+09
    11.716 4.8907e+09
    11.729 4.9384e+09
    11.741 4.9864e+09
    11.753 5.0349e+09
    11.766 5.0837e+09
    11.778 5.1329e+09
    11.791 5.1824e+09
    11.803 5.2324e+09
    11.815 5.2827e+09
    11.828 5.3334e+09
     11.84 5.3846e+09
    11.853 5.4361e+09
    11.865  5.488e+09
    11.877 5.5403e+09
     11.89  5.593e+09
    11.902 5.6461e+09
    11.915 5.6997e+09
    11.927 5.7536e+09
    11.939  5.808e+09
    11.952 5.8627e+09
    11.964 5.9179e+09
    11.977 5.9735e+09
    11.989 6.0295e+09
    12.001  6.086e+09
    12.014 6.1428e+09
    12.026 6.2001e+09
    12.039 6.2578e+09
    12.051  6.316e+09
    12.063 6.3746e+09
    12.076 6.4336e+09
    12.088  6.493e+09
    12.101 6.5529e+09
    12.113 6.6133e+09
    12.125 6.6741e+09
    12.138 6.7353e+09
     12.15  6.797e+09
    12.163 6.8591e+09
    12.175 6.9218e+09
    12.187 6.9848e+09
      12.2 7.0484e+09
    12.212 7.1123e+09
    12.225 7.1768e+09
    12.237 7.2417e+09
    12.249 7.3071e+09
    12.262  7.373e+09
    12.274 7.4393e+09
    12.287 7.5061e+09
    12.299 7.5734e+09
    12.311 7.6412e+09
    12.324 7.7095e+09
    12.336 7.7782e+09
    12.349 7.8474e+09
    12.361 7.9172e+09
    12.373 7.9874e+09
    12.386 8.0582e+09
    12.398 8.1294e+09
    12.411 8.2012e+09
    12.423 8.2734e+09
    12.435 8.3461e+09
    12.448 8.4194e+09
     12.46 8.4931e+09
    12.473 8.5674e+09
    12.485 8.6422e+09
    12.497 8.7176e+09
     12.51 8.7934e+09
    12.522 8.8698e+09
    12.535 8.9467e+09
    12.547 9.0242e+09
    12.559 9.1021e+09
    12.572 9.1806e+09
    12.584 9.2597e+09
    12.597 9.3393e+09
    12.609 9.4195e+09
    12.621 9.5001e+09
    12.634 9.5814e+09
    12.646 9.6632e+09
    12.658 9.7455e+09
    12.671 9.8284e+09
    12.683 9.9119e+09
    12.696  9.996e+09
    12.708 1.0081e+10
     12.72 1.0166e+10
    12.733 1.0251e+10
    12.745 1.0338e+10
    12.758 1.0425e+10
     12.77 1.0512e+10
    12.782   1.06e+10
    12.795 1.0689e+10
    12.807 1.0778e+10
     12.82 1.0868e+10
    12.832 1.0958e+10
    12.844 1.1049e+10
    12.857 1.1141e+10
    12.869 1.1233e+10
    12.882 1.1326e+10
    12.894  1.142e+10
    12.906 1.1514e+10
    12.919 1.1608e+10
    12.931 1.1704e+10
    12.944 1.1799e+10
    12.956 1.1896e+10
    12.968 1.1993e+10
    12.981 1.2091e+10
    12.993 1.2189e+10
    13.006 1.2288e+10
    13.018 1.2388e+10
     13.03 1.2489e+10
    13.043 1.2589e+10
    13.055 1.2691e+10
    13.068 1.2793e+10
     13.08 1.2896e+10
    13.092    1.3e+10
    13.105 1.3104e+10
    13.117 1.3209e+10
     13.13 1.3315e+10
    13.142 1.3421e+10
    13.154 1.3528e+10
    13.167 1.3635e+10
    13.179 1.3744e+10
    13.192 1.3852e+10
    13.204 1.3962e+10
    13.216 1.4072e+10
    13.229 1.4183e+10
    13.241 1.4295e+10
    13.254 1.4407e+10
    13.266  1.452e+10
    13.278 1.4634e+10
    13.291 1.4749e+10
    13.303 1.4864e+10
    13.316  1.498e+10
    13.328 1.5096e+10
