RRKM rate, sf=0.970, S*=-13.64, E0=1.12 and Delta=0.89
   En (eV)    k (s-1)
     10.34 4.4148e+10
    10.352 4.4387e+10
    10.365 4.4625e+10
    10.377 4.4865e+10
     10.39 4.5106e+10
    10.402 4.5347e+10
    10.414 4.5589e+10
    10.427 4.5832e+10
    10.439 4.6076e+10
    10.452  4.632e+10
    10.464 4.6565e+10
    10.476 4.6812e+10
    10.489 4.7059e+10
    10.501 4.7306e+10
    10.514 4.7555e+10
    10.526 4.7805e+10
    10.538 4.8055e+10
    10.551 4.8306e+10
    10.563 4.8558e+10
    10.576 4.8811e+10
    10.588 4.9065e+10
      10.6 4.9319e+10
    10.613 4.9574e+10
    10.625  4.983e+10
    10.638 5.0087e+10
     10.65 5.0345e+10
    10.662 5.0604e+10
    10.675 5.0863e+10
    10.687 5.1123e+10
      10.7 5.1384e+10
    10.712 5.1646e+10
    10.724 5.1909e+10
    10.737 5.2173e+10
    10.749 5.2437e+10
    10.762 5.2702e+10
    10.774 5.2968e+10
    10.786 5.3235e+10
    10.799 5.3503e+10
    10.811 5.3772e+10
    10.824 5.4041e+10
    10.836 5.4311e+10
    10.848 5.4583e+10
    10.861 5.4854e+10
    10.873 5.5127e+10
    10.886 5.5401e+10
    10.898 5.5676e+10
     10.91 5.5951e+10
    10.923 5.6227e+10
    10.935 5.6504e+10
    10.948 5.6782e+10
     10.96 5.7061e+10
    10.972  5.734e+10
    10.985 5.7621e+10
    10.997 5.7902e+10
     11.01 5.8184e+10
    11.022 5.8467e+10
    11.034 5.8751e+10
    11.047 5.9035e+10
    11.059 5.9321e+10
    11.072 5.9607e+10
    11.084 5.9895e+10
    11.096 6.0183e+10
    11.109 6.0471e+10
    11.121 6.0761e+10
    11.134 6.1052e+10
    11.146 6.1343e+10
    11.158 6.1636e+10
    11.171 6.1929e+10
    11.183 6.2223e+10
    11.196 6.2518e+10
    11.208 6.2814e+10
     11.22  6.311e+10
    11.233 6.3408e+10
    11.245 6.3706e+10
    11.258 6.4005e+10
     11.27 6.4305e+10
    11.282 6.4606e+10
    11.295 6.4908e+10
    11.307  6.521e+10
    11.319 6.5514e+10
    11.332 6.5818e+10
    11.344 6.6123e+10
    11.357 6.6429e+10
    11.369 6.6736e+10
    11.381 6.7044e+10
    11.394 6.7353e+10
    11.406 6.7662e+10
    11.419 6.7973e+10
    11.431 6.8284e+10
    11.443 6.8596e+10
    11.456 6.8909e+10
    11.468 6.9223e+10
    11.481 6.9538e+10
